soil_moisture,air_humidity,air_temp,light_intensity,rain_detected,soil_temp,moisture_humidity_ratio,temp_humidity_interaction,light_temp_interaction,moisture_difference,rain_soil_effect,soil_air_temp_diff
40.9071351,66.6206978,37.05617227,29255.12374,0,27.78294779,0.614030411,2468.708055,1084082.905,-25.7135627,0,-9.273224486
72.13929279,70.59991313,33.80328016,84576.74899,0,19.10292323,1.021804257,2386.508643,2858971.541,1.539379666,0,-14.70035693
34.56405088,86.18816105,24.82916961,43807.23966,0,31.83163046,0.401030142,2139.980469,1087697.384,-51.62411017,0,7.00246085
18.19469115,68.15087293,30.6344816,83038.04721,0,22.5671646,0.266976637,2087.766663,2543827.53,-49.95618178,0,-8.067317008
20.00941774,67.76177469,32.98608483,82465.91876,1,27.84081865,0.295290635,2235.195648,2720227.792,-47.75235695,20.00941774,-5.14526618
63.30574422,94.39414521,36.94302072,19698.14849,0,33.66579472,0.670653285,3487.204862,727709.1078,-31.08840099,0,-3.277226004
53.27526443,79.18746086,35.86943629,70412.97201,1,27.52804161,0.672773987,2840.409582,2525673.613,-25.91219643,53.27526443,-8.341394676
17.07858733,58.74909735,29.27346007,29773.65396,0,29.5953518,0.29070382,1719.789356,871577.8704,-41.67051003,0,0.321891729
15.88747643,75.980805,33.94374716,30451.77433,0,25.12511389,0.209098551,2579.073234,1033647.328,-60.09332857,0,-8.818633265
59.0678392,55.29998066,30.11860557,30338.45961,1,18.9658535,1.068134879,1665.558305,913752.0986,3.767858542,59.0678392,-11.15275207
15.09341045,44.87690506,29.94867002,72831.25651,0,30.76158959,0.336329123,1344.003621,2181199.268,-29.78349462,0,0.812919571
67.53020415,68.795372,22.06535525,23752.77814,0,18.55998146,0.981609681,1517.994323,524113.4878,-1.265167847,0,-3.50537379
59.4369559,90.33183638,22.27047784,1089.677689,0,29.21052526,0.657984578,2011.733161,24267.64284,-30.89488048,0,6.940047418
15.69441464,90.3940688,29.53160507,71808.44849,0,18.36674517,0.173622171,2669.481941,2120618.742,-74.69965416,0,-11.1648599
15.93863999,52.22384308,24.83950781,17947.28964,1,31.79688379,0.305198521,1297.214558,445801.8412,-36.28520309,15.93863999,6.957375976
79.0647705,64.2990353,20.37866424,11343.75714,0,20.52217657,1.22964161,1310.328452,231170.6179,14.76573519,0,0.143512329
36.1989557,43.75633341,33.01110567,24514.09594,1,26.22834393,0.827284922,1444.444946,809237.4114,-7.557377704,36.1989557,-6.782761743
35.94495029,94.71602212,20.58475874,38610.15171,0,27.55441127,0.379502318,1949.706464,794780.6579,-58.77107182,0,6.969652531
66.89596971,93.77266401,30.71498314,48114.72642,0,25.32072652,0.713384542,2880.225794,1477843.011,-26.8766943,0,-5.394256622
76.30740042,72.21808043,29.70548829,5412.434031,0,23.45221583,1.056624586,2145.273343,160778.9957,4.089319986,0,-6.253272465
79.02007447,82.28691388,37.43866443,97086.75993,0,25.48502874,0.960299394,3080.712156,3634798.626,-3.266839411,0,-11.95363569
62.73647297,76.48151048,28.71583651,71890.24229,1,22.98265206,0.82028286,2196.230551,2064388.444,-13.74503752,62.73647297,-5.733184446
36.33817099,68.55528424,21.14482585,32996.21247,0,25.00995755,0.530056448,1449.589547,697699.1665,-32.21711325,0,3.865131698
15.84505017,33.4676198,29.93038342,32551.02847,0,23.74260786,0.473444176,1001.698693,974264.7629,-17.62256964,0,-6.187775565
64.40028411,59.55968227,35.13973107,45405.71239,1,27.05927718,1.081273113,2092.911218,1595544.522,4.840601849,64.40028411,-8.080453895
49.08829748,73.86110964,37.94328712,62998.23745,0,21.8067866,0.664602753,2802.53329,2390360.212,-24.77281216,0,-16.13650052
39.69554065,74.0395549,27.74617713,15490.93359,0,33.81850488,0.536139637,2054.314605,429814.1873,-34.34401426,0,6.072327752
73.44480696,54.2529702,25.76537736,19704.05156,1,26.01391925,1.353747184,1397.84825,507682.3241,19.19183676,73.44480696,0.248541889
17.78382376,91.20997913,36.31975935,86084.0237,0,21.10659324,0.194976731,3312.724492,3126551.024,-73.42615537,0,-15.21316611
44.4837573,40.8782071,23.44235832,26369.23747,0,25.63306799,1.088202232,958.2815783,618157.1134,3.605550205,0,2.19070967
10.79475513,62.523364,31.07772047,38639.3048,0,31.86264207,0.172651538,1943.083629,1200821.514,-51.72860887,0,0.784921602
42.80624494,74.90745848,27.30285964,87255.91324,0,18.34890869,0.571455036,2045.187824,2382335.952,-32.10121354,0,-8.953950945
13.9412293,75.31382738,20.73948257,66651.63511,0,28.87286591,0.185108493,1561.96981,1382320.425,-61.37259809,0,8.133383337
18.31725414,72.16153219,26.25119254,34829.47605,0,26.76748475,0.25383682,1894.326275,914315.2819,-53.84427805,0,0.516292211
18.22683727,47.89373387,24.77411341,68686.25503,0,20.71292791,0.3805683,1186.524794,1701641.071,-29.6668966,0,-4.061185495
55.44472115,40.15342696,32.34964077,2948.638323,0,31.07962303,1.380821612,1298.948938,95387.3905,15.29129418,0,-1.270017742
62.22314155,71.33612124,37.07822896,73828.62334,1,23.90215396,0.872252929,2645.017036,2737434.6,-9.112979695,62.22314155,-13.176075
50.83581356,68.95463755,24.82484937,49214.58801,0,22.70083246,0.737235589,1711.788491,1221744.734,-18.11882399,0,-2.124016912
77.35207839,41.65814067,34.6063869,81505.03258,0,31.25000307,1.856829789,1441.637734,2820594.692,35.69393772,0,-3.356383835
36.24094057,75.83404446,20.9964767,95509.12755,0,28.21640074,0.477898025,1592.247748,2005355.172,-39.5931039,0,7.219924034
29.99984604,59.58617946,29.68617818,92653.0664,0,32.37214534,0.503469862,1768.885941,2750515.438,-29.58633342,0,2.685967158
70.80193897,73.40443845,21.26990115,91017.2393,0,28.07813926,0.964545735,1561.30515,1935927.683,-2.602499481,0,6.808238112
25.6517087,84.42886019,36.81259384,51704.82564,0,29.85308253,0.303826302,3108.045338,1903388.746,-58.77715149,0,-6.959511313
77.42557776,41.03234786,33.79432305,36654.0693,0,31.38313434,1.886939937,1386.660419,1238699.459,36.3932299,0,-2.41118871
10.85081323,31.24441642,31.8430984,47038.49715,0,18.87583417,0.347288064,994.9190266,1497851.493,-20.39360319,0,-12.96726423
77.89151787,80.64166812,34.83013487,69299.70433,0,30.41678334,0.965896648,2808.760177,2413718.048,-2.750150246,0,-4.413351527
13.02119384,69.63033263,31.65535632,88515.77991,0,27.81930371,0.187004616,2204.17299,2801998.553,-56.6091388,0,-3.836052611
72.38001796,75.47657203,37.44099915,21491.644,0,19.11212474,0.958973295,2825.918269,804668.6246,-3.096554067,0,-18.3288744
46.93907764,84.48007337,32.85124306,91901.12269,0,26.13724675,0.555623062,2775.275424,3019066.119,-37.54099574,0,-6.713996312
79.50753573,82.18271076,36.64385497,81702.84297,0,19.31932925,0.967448433,3011.491334,2993907.128,-2.675175035,0,-17.32452572
15.16575953,92.45980955,29.30837406,97906.7455,0,29.77515523,0.164025423,2709.846683,2869487.52,-77.29405002,0,0.466781171
48.76979991,64.83578013,22.10715943,88144.92555,0,26.74402742,0.752205018,1433.334928,1948633.923,-16.06598022,0,4.636867989
77.85117749,61.75221612,29.50719899,28713.79564,0,33.2571766,1.260702548,1822.134929,847263.6816,16.09896137,0,3.749977613
46.61684909,56.12266799,22.28371091,11489.63522,0,20.93016595,0.830624237,1250.621309,256031.7097,-9.505818901,0,-1.35354496
54.05790467,39.98991778,30.66488263,12111.86613,1,27.69653524,1.351788308,1226.286135,371408.9532,14.06798688,54.05790467,-2.968347385
58.70240823,67.21947014,28.68487509,29831.10854,1,21.38531415,0.873294705,1928.182104,855701.6222,-8.517061908,58.70240823,-7.299560936
41.81787453,48.00581408,31.20635716,61804.18867,0,27.82503976,0.871100188,1498.08658,1928683.586,-6.187939547,0,-3.381317405
53.92906561,89.88498829,20.18084566,80627.71228,0,29.56239524,0.599978551,1813.955076,1627135.417,-35.95592269,0,9.381549579
50.90200183,67.90740228,23.50712885,90025.78039,0,29.55686927,0.749579565,1596.308055,2116247.619,-17.00540044,0,6.049740419
73.08106073,68.53461173,28.84394777,62751.58505,0,31.04118385,1.066337983,1976.808762,1810003.442,4.546449001,0,2.197236077
13.18124662,53.07010296,37.10906411,1557.499962,0,31.65680365,0.248374238,1969.381853,57797.36594,-39.88885633,0,-5.452260461
29.66742327,33.37930788,26.90496273,19445.36088,0,19.23634762,0.888796811,898.0690343,523176.7096,-3.711884607,0,-7.668615106
76.52880389,32.06334475,27.63869647,10872.89418,0,23.49227451,2.38680032,886.1890533,300512.622,44.46545914,0,-4.146421956
72.31846487,57.51678437,32.8645296,36969.12308,0,28.99396033,1.257345389,1890.262063,1214972.84,14.8016805,0,-3.870569276
41.89597269,35.49674958,30.86826963,50633.74837,1,25.9773806,1.180276279,1095.723237,1562976.197,6.399223119,41.89597269,-4.890889033
53.40928185,69.44505211,25.3806707,5296.320679,0,21.05081515,0.769086918,1762.561999,134424.1711,-16.03577026,0,-4.329855554
29.41668281,87.26324537,27.39469512,35499.3196,0,26.84335312,0.337102778,2390.550002,972493.0375,-57.84656256,0,-0.551341998
23.16848118,87.38946307,23.91859638,18738.78779,0,24.51897044,0.265117557,2090.233295,448205.5017,-64.22098189,0,0.600374065
42.45888835,72.83795166,37.38838626,65059.94646,0,24.24061244,0.582922595,2723.293471,2432486.409,-30.37906331,0,-13.14777382
34.73465596,43.73006905,22.35141887,46962.96456,1,30.95605948,0.794296829,977.4290904,1049688.892,-8.995413084,34.73465596,8.604640611
50.85592783,86.09479404,26.69306212,50036.44705,0,24.52157334,0.590696892,2298.133686,1335625.989,-35.23886621,0,-2.171488781
15.44142459,87.5960733,20.4651015,43341.48702,0,18.42327209,0.17627987,1792.662531,886987.9309,-72.15464871,0,-2.041829412
78.20763654,42.78248302,23.99203085,95645.95134,0,18.92901342,1.828029352,1026.438653,2294740.616,35.42515351,0,-5.063017433
79.03475211,77.93269558,34.04848049,22258.77739,1,31.69990467,1.014141119,2653.489865,757877.5476,1.102056538,79.03475211,-2.348575824
58.87131998,48.62377068,23.62115418,52149.76172,1,33.36961296,1.210751818,1148.549584,1231837.562,10.2475493,58.87131998,9.748458779
47.52674564,82.1716203,21.44114125,73865.71947,0,29.01454938,0.578383935,1761.853317,1583765.324,-34.64487466,0,7.573408138
31.66693314,94.82046349,28.54015724,56127.5969,0,23.82989271,0.333967286,2706.190937,1601890.441,-63.15353035,0,-4.710264532
66.96565138,31.95169035,20.17944623,92973.06769,0,33.01760505,2.095840582,644.7674172,1876145.02,35.01396103,0,12.83815883
57.93118208,88.32878128,21.52579078,38418.86721,0,28.60484938,0.655858494,1901.346866,826996.4975,-30.3975992,0,7.079058602
21.38318575,70.47098468,34.53726565,46903.90477,1,31.50933679,0.303432477,2433.875119,1619932.619,-49.08779893,21.38318575,-3.027928865
73.76490291,93.26987025,33.88652021,9763.709206,0,30.25363686,0.790876002,3160.591343,330858.1293,-19.50496733,0,-3.632883343
67.577607,60.22561864,36.47249877,61290.91199,1,24.06622905,1.122074084,2196.578802,2235432.712,7.351988365,67.577607,-12.40626971
76.48599393,85.08021549,35.38127785,29532.98488,0,25.65923521,0.898986828,3010.246743,1044914.744,-8.594221557,0,-9.722042633
60.80036559,34.05561446,32.29716014,16870.59491,1,20.97811447,1.785325702,1099.899634,544872.3055,26.74475113,60.80036559,-11.31904567
52.93906372,51.79313826,20.94199143,54908.598,0,22.67222561,1.022125024,1084.651458,1149895.389,1.14592546,0,1.730234176
39.27701254,34.35607495,34.09127512,53698.71607,1,30.45001058,1.143233371,1171.242403,1830657.703,4.920937587,39.27701254,-3.641264543
75.29099383,93.39730368,35.2191946,8511.292481,0,32.30365427,0.806136688,3289.377813,299760.8662,-18.10630984,0,-2.915540325
70.62447227,83.10330397,34.38347862,70123.3299,0,29.59136677,0.849839513,2857.380676,2411084.015,-12.47883171,0,-4.792111852
13.16530691,85.41558238,29.15262264,62753.44687,0,25.44277915,0.154132377,2490.08824,1829427.556,-72.25027547,0,-3.709843489
11.84568821,90.96774004,24.1922331,19712.71099,0,19.3841483,0.13021856,2200.712771,476894.4993,-79.12205183,0,-4.808084793
36.35243568,35.5317266,35.21593956,47474.05135,0,18.91116718,1.023097894,1251.283136,1671843.323,0.820709084,0,-16.30477238
66.73873315,55.06384351,33.08893058,72311.96873,1,23.98920903,1.212024582,1822.003695,2392725.713,11.67488964,66.73873315,-9.099721542
79.10932905,34.61726779,37.65370114,53414.13831,0,25.4211475,2.285256227,1303.468256,2011240.001,44.49206126,0,-12.23255364
20.52918238,43.7015516,22.80246676,40153.41854,0,27.74592996,0.469758651,996.5031777,915596.9916,-23.17236922,0,4.943463196
51.58915007,44.90877551,24.06196249,32911.50735,0,18.10383234,1.148754299,1080.593272,791915.4555,6.680374567,0,-5.958130153
36.66235996,60.49196872,23.8123667,61428.9928,1,33.83556625,0.606069866,1440.456941,1462769.702,-23.82960875,36.66235996,10.02319955
77.89400785,47.45654088,34.26571582,93971.76113,0,23.82302213,1.641375557,1626.132344,3220009.662,30.43746696,0,-10.44269368
68.94832462,36.56357694,23.36433134,67502.73921,0,31.56951462,1.885710549,854.2835265,1577156.365,32.38474768,0,8.205183285
68.68300933,40.88692079,21.19987694,8399.84446,0,26.55946729,1.679828325,866.7976891,178075.6688,27.79608854,0,5.359590354
42.80852119,39.57291163,37.97409452,46607.81237,0,20.08703127,1.081763215,1502.745487,1769889.472,3.235609555,0,-17.88706325
39.03736516,93.24999186,20.44670981,89191.58902,0,30.76104884,0.418631294,1906.655523,1823674.538,-54.2126267,0,10.31433903
29.13849504,79.35401295,35.03439308,10351.78015,0,29.3572332,0.367196233,2780.119682,362668.335,-50.21551791,0,-5.677159884
13.94628477,92.90449524,26.57660315,98898.6955,0,26.43897736,0.150114207,2469.085901,2628391.382,-78.95821048,0,-0.137625789
70.53056634,58.58313162,35.14907828,94957.86997,0,26.23284946,1.203939823,2059.143079,3337681.604,11.94743471,0,-8.916228814
66.90307064,48.09395131,29.98316884,8749.173592,0,19.39967369,1.391091134,1442.009062,262327.949,18.80911933,0,-10.58349515
79.98023713,81.88905782,36.22936213,93407.91872,0,28.49358318,0.97669015,2966.78833,3384109.313,-1.908820689,0,-7.735778954
79.7645786,51.20650467,36.67147376,36950.12644,0,32.57992249,1.557703998,1877.817992,1355015.592,28.55807392,0,-4.091551263
48.88021939,49.45991929,20.16376726,84626.20754,0,19.49191871,0.988279381,997.2983014,1706383.153,-0.579699899,0,-0.671848556
63.82911906,45.11288949,21.35741917,42419.95043,0,22.21618321,1.414875402,963.4948908,905980.6625,18.71622957,0,0.858764043
76.13360109,38.42913358,24.50645713,44644.65616,0,32.43692758,1.981142743,941.7619148,1094082.352,37.70446751,0,7.930470443
69.47531735,46.67009897,32.04767749,63790.06601,0,22.54950256,1.488647279,1495.66828,2044323.463,22.80521838,0,-9.498174937
27.31436712,53.09578365,35.98889954,77673.26451,0,28.46309875,0.5144357,1910.858824,2795375.313,-25.78141653,0,-7.525800782
41.53808947,73.80962353,28.27895512,4345.125944,0,26.55709064,0.562773347,2087.259031,122875.6216,-32.27153406,0,-1.721864484
19.04115906,34.06671474,30.92551609,59722.44356,0,27.54124168,0.558937328,1053.530735,1846947.389,-15.02555568,0,-3.384274413
76.78357191,43.68295108,23.39299735,19486.56642,0,24.65262243,1.757746861,1021.875159,455849.1965,33.10062083,0,1.259625075
52.43222441,82.58653662,34.48940301,35249.00227,0,22.79986353,0.634876167,2848.360345,1215717.045,-30.15431221,0,-11.68953948
26.00499639,39.54992503,37.411906,35448.89795,1,18.77653521,0.657523262,1479.638078,1326210.838,-13.54492865,26.00499639,-18.63537079
57.01904791,52.27193452,24.83478079,47436.97368,0,29.90849503,1.090815699,1298.162036,1178086.843,4.747113384,0,5.073714236
53.26897683,86.20282992,28.90686713,34079.50478,0,29.9374954,0.617949275,2491.853751,985131.7164,-32.93385309,0,1.030628266
35.07139026,40.07014522,21.55008999,11628.75073,0,28.73161184,0.87524987,863.5152355,250600.6246,-4.998754962,0,7.181521852
17.94903145,35.37789432,30.06445982,15417.24511,0,28.29814061,0.50735159,1063.617282,463511.1462,-17.42886286,0,-1.766319206
57.01012369,61.49496968,29.05010195,4310.360571,0,21.89947411,0.927069695,1786.435139,125216.414,-4.484845989,0,-7.150627839
46.42153906,49.65726823,22.59985671,47554.65945,0,18.35751894,0.934838741,1122.247147,1074728.49,-3.23572917,0,-4.242337775
64.06228742,66.62154369,27.95719184,95490.32179,1,30.93944635,0.961585141,1862.551277,2669641.245,-2.55925627,64.06228742,2.982254514
46.41144508,82.24731788,26.01388374,12451.84714,0,25.85821657,0.564291283,2139.572165,323920.9038,-35.8358728,0,-0.155667166
69.65270502,38.91465173,29.39295576,94680.18481,0,22.90941009,1.789883762,1143.816637,2782930.483,30.73805329,0,-6.483545664
48.63347871,67.7454405,30.54177804,73602.78996,0,19.63091051,0.717885627,2069.066207,2247960.074,-19.11196178,0,-10.91086753
49.26565801,62.85806943,20.15292041,64112.38149,0,19.00354545,0.783760266,1266.773671,1292051.722,-13.59241142,0,-1.149374961
71.36575219,39.36512109,33.69810769,64882.49778,0,23.58186755,1.81291835,1326.53009,2186417.397,32.0006311,0,-10.11624014
38.24380063,70.55990156,32.83425725,82846.03719,0,30.87579304,0.542004726,2316.78196,2720188.098,-32.31610092,0,-1.958464217
19.38106599,47.78662716,26.59315495,11585.06657,0,32.69957999,0.405575089,1270.797181,308083.4705,-28.40556117,0,6.106425038
12.01478734,61.70923071,20.95284684,50970.67803,0,32.34802183,0.194699999,1292.98406,1067980.81,-49.69444336,0,11.39517499
62.8596079,35.34770108,33.58878572,70012.02269,1,32.72001336,1.778322329,1187.286357,2351618.828,27.51190682,62.8596079,-0.86877236
53.42166859,59.87296372,37.19315289,59095.22406,0,32.52360549,0.892250264,2226.864293,2197937.704,-6.451295124,0,-4.669547399
59.28558377,49.92012542,24.32272873,83445.12803,0,26.43559603,1.187608847,1214.193669,2029613.213,9.365458344,0,2.112867297
24.90749131,83.45477873,25.82344305,8154.899192,0,21.51065022,0.29845494,2155.089725,210587.5748,-58.54728742,0,-4.31279283
19.54600329,33.70361725,23.30863201,69379.40291,0,30.76874533,0.579937832,785.585212,1617138.972,-14.15761396,0,7.460113315
11.0181266,57.20947287,30.38485022,53868.74531,1,21.4194076,0.192592692,1738.301264,1636793.758,-46.19134627,11.0181266,-8.965442623
34.54112912,59.79804257,22.7871451,38536.92553,0,22.27531643,0.577629753,1362.626673,878146.514,-25.25691345,0,-0.511828676
51.29423808,77.12539496,26.41149098,34687.22324,0,21.73206915,0.665075847,2036.996673,916141.2838,-25.83115688,0,-4.679421833
37.45708316,67.32869238,32.54623425,62462.43064,0,26.23971846,0.556331651,2191.295394,2032916.9,-29.87160922,0,-6.306515792
40.62324454,73.36880192,30.08208769,89208.54209,0,23.14924013,0.55368553,2207.086733,2683579.186,-32.74555738,0,-6.932847563
73.29110861,80.50820357,26.95632616,50121.41668,0,20.46649679,0.910355771,2170.205394,1351089.256,-7.217094953,0,-6.489829364
34.37788269,86.04319329,27.56449283,82647.59324,0,25.25077459,0.399542148,2371.736985,2278138.992,-51.6653106,0,-2.313718242
45.97926424,50.40190729,30.11799589,40813.4818,1,31.98251582,0.912252448,1518.004436,1229220.277,-4.422643046,45.97926424,1.864519933
64.85571089,64.97147585,20.1055651,11137.05182,1,27.12884568,0.998218203,1306.288237,223916.7203,-0.115764957,64.85571089,7.023280577
37.75799476,84.6070251,21.41317763,7089.067909,0,32.05336969,0.446274931,1811.705257,151799.4704,-46.84903034,0,10.64019206
53.54606902,94.31432351,35.86264522,6082.102761,0,21.13395496,0.567740577,3382.361123,218120.2935,-40.7682545,0,-14.72869026
70.36545961,87.81875522,21.4018218,38634.86405,0,20.67158198,0.801257757,1879.48135,826856.4759,-17.45329561,0,-0.730239825
76.46644366,54.14537207,32.72246473,34386.53733,0,27.20923401,1.412243361,1771.770028,1125212.255,22.32107159,0,-5.513230721
20.29514367,42.68582362,36.56068695,72075.76534,0,25.41326242,0.475453944,1560.623035,2635139.494,-22.39067995,0,-11.14742453
74.86113376,61.81051493,24.87230488,74539.32866,0,28.56276227,1.211139118,1537.369972,1853964.908,13.05061883,0,3.690457389
44.44814052,78.20669437,26.66884587,6034.542915,0,30.71402866,0.568341883,2085.682278,160934.2949,-33.75855385,0,4.045182789
28.07710718,62.0169896,30.24058531,22891.20303,0,30.02091673,0.4527325,1875.430064,692243.3778,-33.93988242,0,-0.219668575
42.13950294,61.40675612,35.87076145,28151.92317,1,33.07617878,0.686235602,2202.7071,1009830.92,-19.26725318,42.13950294,-2.794582675
78.60228027,84.48497737,36.95430057,55213.58643,1,24.37210255,0.930369893,3122.083247,2040379.469,-5.8826971,78.60228027,-12.58219802
44.48326658,53.49124564,33.31213847,15307.00717,0,21.30218788,0.831598988,1781.907781,509909.1422,-9.00797906,0,-12.00995059
33.01261272,85.88665386,21.5591557,14260.18072,1,26.81460224,0.384374182,1851.643743,307437.4564,-52.87404114,33.01261272,5.255446544
54.3380598,56.44231206,32.0447748,94435.10003,0,19.77188992,0.962718515,1808.681179,3026151.514,-2.10425226,0,-12.27288488
26.81019331,51.33515187,27.38546699,80616.08782,0,22.62161797,0.522257981,1405.837107,2207709.212,-24.52495855,0,-4.76384902
15.31043297,59.50934423,28.47261799,18884.83531,0,21.32620888,0.257277792,1694.386825,537700.7015,-44.19891126,0,-7.146409107
19.02158053,79.55905231,20.88467103,41250.21298,0,24.34501947,0.239087568,1661.564635,861497.1279,-60.53747178,0,3.460348443
18.96320873,38.19013181,23.43911851,36206.57793,1,19.7794652,0.496547336,895.1430254,848650.2708,-19.22692308,18.96320873,-3.659653308
20.63318855,42.76724903,34.22924494,79309.40333,0,18.50946791,0.482453011,1463.890642,2714700.992,-22.13406049,0,-15.71977702
19.71790209,91.84391367,28.17125899,51511.07873,1,28.50870407,0.21468926,2587.358679,1451131.94,-72.12601158,19.71790209,0.337445079
54.86123214,41.40695578,25.42992035,13657.12396,0,27.76398365,1.324927896,1052.975587,347299.5746,13.45427636,0,2.334063303
22.73160591,66.90227567,26.91234333,74160.21425,0,29.33374298,0.339773279,1800.497012,1995825.147,-44.17066976,0,2.421399645
34.19670983,67.65544033,35.37919124,40291.90984,0,28.56618304,0.505453947,2393.594762,1425495.184,-33.4587305,0,-6.813008196
72.77518869,61.82559003,33.48198231,27029.50052,0,19.8287149,1.177104618,2070.043312,905001.2582,10.94959866,0,-13.65326742
43.17731482,71.90844116,24.90167715,38174.36358,0,22.6572621,0.60044848,1790.640786,950605.6772,-28.73112634,0,-2.244415047
56.7290417,44.93873718,22.11503312,50277.8998,0,20.07242576,1.26236392,993.8216612,1111897.419,11.79030452,0,-2.042607365
22.06239098,65.92304741,24.53596799,34968.43613,0,31.48755843,0.334668853,1617.485781,857984.4294,-43.86065642,0,6.951590443
23.46023132,54.19126159,36.57361612,24948.67149,0,29.95045849,0.432915385,1981.970398,912463.1336,-30.73103027,0,-6.623157633
12.86080314,73.00837188,30.46859908,40451.70085,0,21.22443205,0.176155181,2224.462812,1232506.655,-60.14756874,0,-9.244167035
21.82545442,39.17953032,29.60264376,2898.118164,0,23.46094785,0.557062672,1159.817679,85791.95958,-17.3540759,0,-6.14169591
29.50132373,67.10703209,30.73508479,77477.28676,0,33.46583988,0.439615974,2062.540322,2381270.978,-37.60570836,0,2.730755082
22.3907339,42.0425731,26.58850878,17923.54446,0,27.50654973,0.532572859,1117.849324,476560.3194,-19.6518392,0,0.918040943
16.20917736,48.1117991,34.52792637,5346.556749,0,30.81848956,0.336906483,1661.200657,184605.5178,-31.90262174,0,-3.709436809
18.44451098,44.21613702,29.41915249,65716.1706,1,22.23345656,0.417144323,1300.801277,1933314.044,-25.77162604,18.44451098,-7.185695931
42.25451376,41.88445569,22.10146225,77619.67675,0,21.36084672,1.008835189,925.7077163,1715508.356,0.370058071,0,-0.740615527
24.44336029,83.67121185,22.32317225,81569.08403,0,30.54267086,0.292135843,1867.806874,1820880.713,-59.22785156,0,8.219498615
35.49889027,48.5709919,29.66346464,49857.40908,1,28.97395928,0.730866061,1440.783901,1478943.491,-13.07210162,35.49889027,-0.689505353
45.23920896,90.26304582,36.85826393,21331.45028,1,28.89564687,0.501193019,3326.939166,786240.2245,-45.02383686,45.23920896,-7.962617058
58.327638,93.04522415,25.55033819,73985.54005,1,26.84215331,0.626874059,2377.336944,1890355.569,-34.71758614,58.327638,1.291815119
12.75184979,67.13193055,35.65174104,70271.59464,0,27.01725348,0.189952076,2393.370203,2505304.694,-54.38008076,0,-8.634487555
65.95872792,39.29507297,33.75372056,25380.80268,0,29.77116008,1.678549529,1326.354912,856696.5211,26.66365495,0,-3.982560474
53.95302726,54.34563582,24.46062397,90437.36783,0,22.3200397,0.992775693,1329.328162,2212154.448,-0.392608555,0,-2.140584274
15.72313224,81.85259712,20.65413347,11332.77435,0,23.64429545,0.192090814,1690.594466,234068.634,-66.12946488,0,2.990161984
71.15050369,53.88039737,21.83325077,98286.13572,1,31.94618833,1.320526682,1176.384227,2145905.849,17.27010632,71.15050369,10.11293756
74.46106804,35.65611919,33.11289081,86164.53329,0,22.94184322,2.088311001,1180.677181,2853156.782,38.80494885,0,-10.17104759
14.27545719,66.19101921,23.59405528,69101.9659,0,26.74095314,0.215670602,1561.714567,1630395.604,-51.91556202,0,3.146897857
29.38143537,84.93285535,26.68287657,93936.23894,0,29.24223142,0.34593721,2266.252896,2506489.069,-55.55141998,0,2.559354855
66.43408959,81.73521516,29.03058499,72508.80566,0,33.99879723,0.812796402,2372.82111,2104973.045,-15.30112558,0,4.968212241
62.37817833,41.38300411,33.05842703,19855.24271,0,24.9646613,1.507338053,1368.057022,656383.0922,20.99517422,0,-8.093765728
22.91647135,73.72969994,22.03816202,44773.45767,0,24.84948603,0.310817365,1624.867073,986724.7143,-50.81322858,0,2.811324007
24.65445263,44.33277712,27.31459529,8078.799409,1,31.48141407,0.556122438,1210.931865,220669.1363,-19.67832449,24.65445263,4.166818776
35.9330472,44.18348975,28.73131236,39576.08481,1,30.88804978,0.813268635,1269.449645,1137072.855,-8.25044255,35.9330472,2.156737416
43.91660896,86.81466526,29.73488715,74418.69895,0,29.69721411,0.505866242,2581.424275,2212831.615,-42.8980563,0,-0.037673044
53.27783401,46.22848193,34.73049155,39257.89174,0,25.4116742,1.152489345,1605.537901,1363445.877,7.049352079,0,-9.318817347
35.82395477,47.11107752,23.09020751,33699.12337,0,23.18302592,0.76041466,1087.804556,778119.7516,-11.28712275,0,0.092818412
42.37743013,30.0424704,34.54096613,59940.21653,0,27.73968772,1.410584022,1037.695953,2070392.989,12.33495973,0,-6.801278412
62.32296567,86.59348722,32.4718117,87348.24837,1,32.01957269,0.719718849,2811.847411,2836355.873,-24.27052155,62.32296567,-0.452239008
12.5678242,81.51866286,30.00567466,5710.736062,0,32.14043933,0.154171126,2446.022476,171354.4883,-68.95083866,0,2.134764676
27.6705861,70.77638078,32.59150167,39161.57304,0,19.73597352,0.390957907,2306.708532,1276334.473,-43.10579468,0,-12.85552815
59.93447101,78.76727466,27.4163193,16665.83344,0,24.85360454,0.760905725,2159.508752,456915.811,-18.83280364,0,-2.56271476
72.66447864,39.88315688,22.49115655,69840.07082,0,25.4355513,1.821933931,897.0183251,1570783.966,32.78132176,0,2.944394752
45.81742095,59.79103365,31.98377432,11466.73148,0,33.64184588,0.766292492,1912.342927,366749.352,-13.9736127,0,1.658071556
47.24794397,52.82926018,29.44410152,66815.9681,0,28.84796824,0.894351784,1555.5101,1967336.148,-5.581316209,0,-0.596133276
17.50204079,36.09547421,31.50874641,29331.90621,0,24.51594268,0.48488185,1137.323143,924211.5945,-18.59343341,0,-6.992803734
41.31886568,61.59848154,26.08397806,20692.76456,0,18.41692618,0.67077733,1606.733441,539749.6168,-20.27961586,0,-7.667051883
